Cooling_SP,Wall_U,Window_U ,Floor_U,Roof_U,Window_SHGC,Infiltration_rate ,Sensible HR_Eff,EUI-Mid-future,IDD-Mid-future,OCI-Mid-future
21,0.335835415,2.854539131,0.788629304,0.181551338,0.176065062,0.966661166,0.515137039,330.5959719,1.396545579,122.618046
22,0.513022811,1.982131351,0.694986992,0.208885108,0.145988511,0.966578068,0.89657602,329.1764983,1.242568266,122.0915632
21,0.729545827,2.97179101,0.446012266,0.179806986,0.193476112,0.966524467,0.744253542,330.1916481,1.616397641,122.4680823
24,0.553168402,2.572631934,0.49647625,0.303690779,0.232958844,0.96642173,0.790379042,313.6140138,2.223314385,116.3194377
24,0.265692858,1.133871827,0.49106508,0.247484179,0.164820398,0.966368984,0.677121532,311.5416306,1.446198909,115.5507908
22,0.583693606,2.048967379,0.547739752,0.392572832,0.168758926,0.966178818,0.891986182,329.759481,1.900320381,122.3077915
23,0.289109542,1.939995686,0.718007009,0.373038416,0.184208978,0.966112139,0.76599737,313.5975056,1.980416618,116.3133148
21,0.289885461,3.110327926,0.286421046,0.253684434,0.26328231,0.965993807,0.532209602,332.4234281,2.250403599,123.2958495
21,0.786083021,3.165257822,0.456914555,0.302768904,0.168911527,0.965919487,0.593092545,330.2759117,1.791307236,122.4993356
20,0.724723191,3.298072262,0.368172312,0.378691876,0.124948217,0.965851936,0.534049543,311.3419673,1.673389919,115.4767357
23,0.79234842,2.79232442,0.373576873,0.210653431,0.251426764,0.965577596,0.867706325,313.775749,2.101429238,116.3794253
20,0.380853417,2.586713097,0.452657267,0.249391394,0.147175825,0.965399331,0.556680666,311.0342829,1.395485315,115.3626155
24,0.31863407,1.702212053,0.620062647,0.33697537,0.214792195,0.965245964,0.894797584,330.5894002,2.057437347,122.6156085
21,0.220721732,3.085675902,0.327596007,0.211640959,0.248412962,0.965034567,0.640642051,331.9621794,1.95998936,123.1247723
23,0.429208148,3.114002266,0.726169603,0.19780933,0.11209421,0.964873436,0.821151945,328.8790781,0.903359577,121.9812501
24,0.204228305,2.642809966,0.270034899,0.340005965,0.211140878,0.964791422,0.505684601,331.1441852,2.080747803,122.8213783
23,0.470873483,2.574755302,0.279947966,0.27684064,0.268871148,0.964779905,0.579227608,314.0642235,2.35242576,116.4864205
20,0.215740463,3.428740312,0.332466835,0.272630862,0.264275072,0.964701696,0.521202187,314.1604119,2.256002421,116.5220968
20,0.430934134,2.660050656,0.36523698,0.164697227,0.11563673,0.964538587,0.770737106,309.798596,0.884181069,114.9042993
22,0.330951358,2.722210855,0.465199671,0.280685993,0.192481291,0.964436193,0.578073119,313.0753771,1.815637371,116.1196574
21,0.762624862,2.604294706,0.692044586,0.237473427,0.208496149,0.964203878,0.633368722,330.7472242,1.903437219,122.6741454
24,0.414590362,2.489021144,0.39190902,0.176406804,0.114286666,0.963736366,0.682901074,328.7918515,0.920136846,121.9488977
23,0.726348842,1.646663033,0.400289874,0.360699945,0.15340206,0.963564183,0.525186284,329.6510442,1.884294654,122.2675723
20,0.430383443,3.453297724,0.309582162,0.320885283,0.102875231,0.963260236,0.696414626,309.7163896,1.235295584,114.8738089
24,0.510735082,3.488526905,0.202704773,0.22620767,0.163303625,0.963014192,0.898374226,328.8961369,1.423038483,121.9875772
22,0.725824712,2.379168592,0.396184963,0.234638567,0.154885215,0.963000794,0.526366473,310.3060944,1.522228062,115.0925304
20,0.403557274,2.932341788,0.762857912,0.259436554,0.244407693,0.962981229,0.68226993,312.9819919,2.065222734,116.0850208
21,0.479549029,1.214824717,0.470524888,0.386616277,0.288480785,0.962934509,0.517727463,331.8142752,2.900219501,123.0699147
20,0.258551365,1.939013399,0.659658544,0.178476301,0.154269871,0.962503845,0.793084852,328.8856152,1.142825985,121.9836747
21,0.244888217,2.250761983,0.622343371,0.284454577,0.228833932,0.962428635,0.757364005,312.0727785,1.983700409,115.7477936
22,0.657345482,1.964694231,0.614379339,0.186163867,0.100386363,0.962418156,0.670693817,328.6886367,0.926775593,121.9106153
23,0.379771951,1.408040636,0.414506835,0.161651211,0.143776218,0.962404071,0.690088976,309.8014548,1.085952894,114.9053596
24,0.211218196,2.610675513,0.295191115,0.269526771,0.11382868,0.962335835,0.685568523,328.5700185,1.168879556,121.8666199
24,0.548695476,2.610966751,0.264013295,0.371164221,0.195076663,0.962320953,0.54138842,330.2739392,2.175280484,122.498604
21,0.617108713,1.252483384,0.649516737,0.278728657,0.251478515,0.96193284,0.70064023,312.8541827,2.274845739,116.0376164
24,0.520016766,3.295334528,0.64538194,0.335152174,0.266718212,0.961751391,0.896523653,312.3529113,2.459302976,115.8516948
21,0.252418118,2.514180533,0.23669208,0.196822466,0.158346853,0.961698125,0.52844525,310.2533225,1.280521628,115.0729573
22,0.285481689,3.294574424,0.308165038,0.202121851,0.249863307,0.961509557,0.74840279,312.3473558,1.940579891,115.8496343
23,0.799042226,2.975941553,0.463260291,0.293314923,0.25629819,0.961339299,0.540986644,312.6984965,2.500820222,115.9798723
24,0.538486507,1.782126454,0.667717995,0.343838119,0.236770706,0.961322211,0.711151268,312.4616148,2.38285347,115.8920129
20,0.618941344,2.079464711,0.76801113,0.158848019,0.161967955,0.961281592,0.800383514,310.2408583,1.261546829,115.0683344
22,0.519379454,3.145495598,0.765721481,0.311906967,0.182065597,0.961273769,0.543190326,311.738394,1.878062699,115.6237703
23,0.637465825,2.885282189,0.766752646,0.198391189,0.235987664,0.961196486,0.578305036,330.3145988,1.971120366,122.5136847
23,0.307136687,3.276348418,0.208555515,0.182637876,0.27589027,0.961171077,0.618191777,312.4768642,2.126357243,115.8976689
22,0.468155063,2.976257866,0.297448482,0.232144172,0.299557801,0.960800529,0.714028625,312.3621813,2.436734042,115.855133
24,0.34653745,1.41037838,0.44765455,0.201217724,0.110197127,0.960702454,0.801140911,309.506141,0.925163004,114.7958277
22,0.350167147,3.087717649,0.309320242,0.30567861,0.131382537,0.960691188,0.869996999,309.6650796,1.344156371,114.854778
23,0.79031575,1.273616989,0.40939007,0.151632903,0.160261824,0.960515295,0.839629527,309.7297131,1.273843058,114.8787506
24,0.266156415,1.956249731,0.509939141,0.330079901,0.161615007,0.960268546,0.615259402,327.8771569,1.692099456,121.6096375
24,0.460831955,2.168780969,0.238843133,0.29378339,0.288143967,0.959994743,0.776324772,330.0134419,2.531348036,122.4019856
21,0.406410914,3.172808272,0.310241458,0.215586883,0.237200487,0.959986148,0.624199178,330.0721167,1.92119384,122.4237481
21,0.665690924,2.003808435,0.775334861,0.174173792,0.226102184,0.959978898,0.71666859,311.7617231,1.790734398,115.6324231
21,0.431158087,3.243553012,0.312917403,0.188504491,0.296658948,0.959937033,0.730526476,312.2164642,2.212131449,115.8010866
22,0.726708218,2.539598934,0.65825003,0.206296224,0.279672895,0.959927011,0.594964475,330.1513267,2.351368766,122.4531271
23,0.642430491,2.659742337,0.323019692,0.337123511,0.284876331,0.959861458,0.576350537,330.4059777,2.738526153,122.5475771
24,0.646305351,1.881409355,0.674470531,0.378616278,0.225622839,0.95961133,0.846686968,329.8042648,2.318302632,122.3244018
24,0.557249818,2.483060917,0.732971466,0.350631176,0.20344888,0.959506171,0.733595556,311.0876756,2.102917841,115.3824189
22,0.773781171,2.634498496,0.407645118,0.232438389,0.272208186,0.959350056,0.655343303,330.1044727,2.337545679,122.4357489
22,0.732025899,1.177627132,0.62143856,0.378618875,0.154062561,0.959066097,0.817537614,327.8766498,1.883623455,121.6094494
21,0.560727817,1.867096914,0.503540611,0.324650967,0.175253485,0.958818049,0.73311368,328.007799,1.838798406,121.6580926
22,0.469122712,1.352030035,0.635077854,0.261286187,0.223445362,0.958786434,0.559170355,311.0826477,2.032124916,115.380554
23,0.784690229,1.208588313,0.7806181,0.158983223,0.275809484,0.958742288,0.787451564,329.820154,2.133602163,122.3302951
23,0.233831463,2.321484928,0.592990412,0.318948314,0.141585132,0.958484572,0.896149694,308.607595,1.457808476,114.462557
24,0.34741924,2.534818738,0.452525368,0.290287208,0.289776169,0.95792595,0.826360282,311.1780194,2.505978363,115.4159274
23,0.446309723,2.840182542,0.714427945,0.199253771,0.259564679,0.957760622,0.636049255,329.9686594,2.100157502,122.3853758
23,0.502938112,1.661304125,0.65799926,0.35433363,0.124604501,0.957666527,0.538349726,308.999225,1.575135998,114.6078126
23,0.38825694,1.899382153,0.621491218,0.181000493,0.289320742,0.957556554,0.50468613,329.8073975,2.28110024,122.3255637
22,0.773281904,1.522263411,0.549154289,0.342368246,0.128532708,0.957554732,0.70798957,327.554261,1.560853184,121.4898754
22,0.584334924,1.447491777,0.635418937,0.260994522,0.246406712,0.957462128,0.697234961,310.6890227,2.205425862,115.2345585
20,0.256199935,1.885989558,0.482322991,0.32899821,0.196196577,0.957428903,0.609765862,328.9499267,1.947646697,122.0075278
21,0.212072506,3.35668915,0.236720669,0.214723167,0.151172185,0.957124499,0.853198471,327.7574154,1.218841938,121.5652254
23,0.410656468,2.951745085,0.206537218,0.256465324,0.215217346,0.957111818,0.600041722,329.3894246,1.894442435,122.1705376
22,0.759727119,1.585534509,0.400365383,0.15369939,0.149625427,0.956797172,0.552439761,308.9687258,1.262069094,114.5965004
23,0.761076614,3.054191781,0.505591012,0.215424625,0.117771098,0.956616809,0.772935782,308.2780708,1.10191587,114.3403365
20,0.384913418,1.414819341,0.231060242,0.151739699,0.224328172,0.956580387,0.721527187,309.5791692,1.628967236,114.8229138
20,0.258506784,2.696458393,0.508367237,0.324664309,0.207093321,0.956542195,0.612842934,310.1363075,2.010321005,115.0295565
20,0.716043097,1.936946797,0.275165691,0.281850523,0.282802476,0.956337104,0.572709972,311.5270069,2.555453937,115.5453668
22,0.686947857,3.376445936,0.426134982,0.229277648,0.261292503,0.956107668,0.815869278,329.334204,2.190262646,122.1500562
23,0.306300007,3.404553466,0.329482534,0.324149638,0.208011474,0.955654489,0.689569333,309.6200146,2.018387178,114.8380634
22,0.483482968,3.109224933,0.717010622,0.35214648,0.250582753,0.955564066,0.559758645,329.9164338,2.494112631,122.3660053
24,0.286838123,1.221424429,0.422649818,0.361952357,0.221671186,0.955470796,0.714272646,329.2254944,2.187990318,122.1097359
23,0.371223846,2.611770962,0.526145947,0.296004182,0.274055819,0.955440523,0.79212921,310.7291165,2.431485918,115.2494293
20,0.544903426,1.949797485,0.51225614,0.322529052,0.278154283,0.955237121,0.663378847,329.7421998,2.570941859,122.3013819
23,0.590412389,1.924012009,0.362833699,0.336314586,0.144936569,0.95488237,0.612850804,308.0230871,1.681208259,114.245763
20,0.221509803,3.101595847,0.365296199,0.228034161,0.171015412,0.954796041,0.804555869,327.9298465,1.378809296,121.6291801
23,0.407693536,3.370179214,0.470860754,0.379636128,0.290218475,0.954793024,0.793761778,329.8884688,2.749491311,122.3556331
22,0.586629021,3.145183512,0.792419451,0.298215232,0.141493435,0.954636331,0.787534431,327.7244356,1.512796799,121.5529932
20,0.442329997,2.532072434,0.526142295,0.163851906,0.227968227,0.954472812,0.701785055,329.08119,1.711855622,122.0562134
24,0.520384904,2.014509805,0.417376654,0.214451936,0.278595915,0.954320977,0.686117467,329.1122648,2.31125568,122.067739
20,0.358766176,1.285363505,0.690514647,0.327293675,0.120986635,0.953694333,0.751378076,327.4661977,1.390408319,121.4572127
21,0.547113687,2.507403116,0.44968032,0.227478843,0.14733569,0.953260748,0.688123761,307.6830152,1.354291776,114.1196303
23,0.608731458,1.656466604,0.219544833,0.384268101,0.273316763,0.95278319,0.502194792,311.4918575,2.802918393,115.5323299
22,0.492499759,1.216648207,0.416364473,0.362483293,0.172257421,0.952761879,0.882967198,327.5871571,1.8475968,121.5020766
21,0.618987374,2.168963718,0.290255538,0.154371968,0.271087272,0.952589712,0.743400315,328.7046238,2.052634368,121.9165449
23,0.766306967,1.648508103,0.795811855,0.306823259,0.228571567,0.952084283,0.849152375,309.3156144,2.206439681,114.7251614
22,0.705683132,3.310417703,0.607201802,0.275582845,0.262055361,0.952059558,0.539987067,310.6509963,2.353181429,115.2204545
21,0.496005326,3.180382652,0.521871006,0.235112928,0.145638965,0.951878361,0.786474908,307.3602315,1.324468025,113.9999098
24,0.500339198,1.707720236,0.503040168,0.229724772,0.20437709,0.951657679,0.880698828,308.9052138,1.726831647,114.5729438
21,0.564275361,2.043316869,0.313370477,0.223723768,0.213289399,0.951475027,0.719360106,328.3075867,1.812004467,121.7692839
22,0.200158723,1.635722792,0.644483509,0.151736077,0.110855846,0.951389604,0.641531353,326.9455183,0.839151377,121.2640927
22,0.444900257,1.850410743,0.502923498,0.323997892,0.287728603,0.951230394,0.516197638,329.2426504,2.712825107,122.116099
21,0.321776206,2.849084868,0.346413801,0.207405549,0.129241284,0.951221663,0.505331997,307.6668456,1.101828812,114.113633
24,0.20740769,3.059088031,0.614685941,0.325441092,0.294154354,0.951124685,0.564491016,329.2681296,2.629357469,122.1255493
24,0.738720643,2.034340897,0.682856401,0.29768078,0.222314817,0.950840989,0.613607232,310.1928365,2.193462546,115.050523
24,0.460382744,3.447584262,0.597790933,0.346988927,0.244472457,0.950837983,0.733037494,309.6214248,2.418010253,114.8385865
20,0.266447788,2.395239625,0.677971059,0.355614466,0.267867251,0.950641553,0.73283398,309.8176356,2.500001264,114.9113611
22,0.645274609,1.847541517,0.722921212,0.377046107,0.211247805,0.950584174,0.598359031,309.875094,2.320271097,114.9326723
22,0.638451086,1.557183006,0.571029412,0.369557051,0.295200185,0.95054642,0.82915723,329.1879363,2.789564934,122.0958056
21,0.371383639,1.703985927,0.393779552,0.317032684,0.291239261,0.950528707,0.846421886,310.3592554,2.588066801,115.1122478
22,0.342422081,3.244438,0.31618068,0.334855069,0.240961018,0.95023194,0.625076112,328.9797967,2.284529478,122.0186066
24,0.57833462,3.044060323,0.444812536,0.398388437,0.273230757,0.950193646,0.682575372,329.3307044,2.744231643,122.1487583
22,0.72843715,2.675792043,0.542335078,0.349074269,0.266272504,0.950183229,0.803070662,309.8491567,2.611652658,114.9230522
20,0.236878495,3.380625803,0.670127599,0.21255289,0.134781657,0.949734184,0.697650245,307.1581527,1.0951667,113.9249588
20,0.415917675,1.670990934,0.279795762,0.362500725,0.276427039,0.949699267,0.561746333,311.0772,2.695162577,115.3785335
22,0.444657415,2.526224041,0.307822854,0.179063679,0.137206381,0.949518084,0.808552952,307.014606,1.028247647,113.8717174
24,0.735302538,2.231868077,0.289538008,0.39452147,0.270191311,0.949337754,0.886218863,310.050629,2.73350253,114.9977783
23,0.255540868,1.483996314,0.52909526,0.335920129,0.269797828,0.949249272,0.83139946,309.4834183,2.441112054,114.7873999
23,0.417405695,1.183804899,0.411638809,0.36858916,0.243624335,0.949073896,0.807494422,328.8432969,2.38811748,121.9679788
22,0.418407685,1.497435805,0.78040434,0.370527675,0.222914001,0.948907831,0.777497545,328.8598106,2.271218691,121.9741038
23,0.51259646,2.365657239,0.221255614,0.390354972,0.147399871,0.948781569,0.592046316,326.7819025,1.789239729,121.2034076
20,0.297261195,2.957432266,0.661006045,0.275015687,0.253973974,0.948472558,0.849459353,328.6841975,2.185405683,121.9089689
20,0.743227872,1.662379097,0.214384909,0.382385971,0.223667377,0.948445305,0.516249828,310.0697035,2.398055745,115.004853
21,0.26347942,3.258507055,0.484449781,0.33178685,0.22921728,0.948264217,0.741523029,327.9377821,2.120150736,121.6321234
20,0.715034649,2.219050687,0.494689223,0.283206257,0.120112837,0.948137112,0.753893178,325.8217552,1.299605802,120.847289
22,0.481161806,2.047625688,0.46649397,0.165868203,0.181187319,0.948013268,0.729209855,308.4274098,1.408119965,114.3957263
20,0.263154373,1.909351015,0.496387076,0.20531637,0.160117825,0.947894573,0.768728056,307.0940269,1.239663138,113.9011746
20,0.232827224,1.196119022,0.660153469,0.188207477,0.14504421,0.947709147,0.503900257,307.4280019,1.159575468,114.0250459
21,0.475432879,2.554350333,0.549515352,0.373836654,0.16505181,0.947304136,0.68303056,326.1494138,1.886418557,120.9688176
22,0.519758928,1.604358603,0.671279023,0.171046917,0.15276969,0.947103568,0.62190206,307.0869338,1.250120961,113.8985437
24,0.688177631,3.339963084,0.22289497,0.270511287,0.137119555,0.947074987,0.502253401,325.4449344,1.440930957,120.7075262
23,0.775599403,2.351936872,0.557597049,0.178002169,0.235292918,0.947031517,0.6105505,309.6639375,1.99321692,114.8543544
21,0.267982952,3.490048217,0.257143825,0.241416949,0.103712518,0.947007668,0.684334557,306.1619806,0.98121362,113.5554786
23,0.277265736,2.547020609,0.614294936,0.178053304,0.259440847,0.946950079,0.571626087,328.2848946,2.02870779,121.7608674
20,0.753035978,3.07073573,0.575171476,0.300334634,0.220756549,0.946696246,0.679557701,327.0548023,2.126612312,121.3046262
24,0.728489961,2.140647191,0.206643174,0.399454026,0.11537354,0.946265272,0.870603997,324.1928785,1.612996641,120.2431387
22,0.437733085,2.082766137,0.515793365,0.344057339,0.225458689,0.945921437,0.703292833,326.1110483,2.211222155,120.9545878
22,0.728763646,3.147060146,0.719891364,0.161880096,0.254563142,0.945852771,0.585289943,309.3229225,2.030983127,114.727872
24,0.416428996,1.520811877,0.222456298,0.203426045,0.269689277,0.945670647,0.514155629,309.7719492,2.186135948,114.8944159
21,0.405883347,2.216981218,0.480788803,0.29517754,0.243475368,0.945605194,0.708532916,326.8162223,2.172753413,121.2161368
22,0.397009402,2.160230555,0.512867393,0.342072375,0.287314363,0.945545322,0.501890602,309.4149415,2.722777277,114.7620018
21,0.746647086,1.155817871,0.63396636,0.358281873,0.169295094,0.945397783,0.622298081,325.6006623,2.004378167,120.7652856
24,0.258343856,1.575362855,0.772013655,0.153927357,0.289465829,0.945347246,0.824731814,308.1202206,2.081237469,114.2817898
23,0.316153211,1.904037275,0.505661795,0.390006907,0.170275799,0.945182587,0.566595263,307.312976,1.908191823,113.9823828
24,0.556579305,1.411049702,0.376925865,0.188576711,0.159923062,0.945177355,0.83691856,305.0184763,1.270940927,113.1313528
21,0.294192995,1.282790367,0.738900312,0.309404823,0.136975794,0.945154644,0.844137877,305.0790065,1.431047247,113.1538035
